1696573710018706020,1696573710018995513,119289,254083
1696573710019003545,1696573710019295483,123899,254293
1696573710019311337,1696573710019608024,123829,261836
1696573710019616544,1696573710019925942,125785,264630
1696573710019934533,1696573710020226540,125506,258134
1696573710020235131,1696573710020543062,125226,267074
1696573710020570510,1696573710020876626,126902,271334
1696573710020884657,1696573710021223459,121105,278668
1696573710021235262,1696573710021574063,121315,301505
1696573710021582584,1696573710021950160,131163,312401
1696573710021958401,1696573710022271710,116565,259531
1696573710022280930,1696573710022639985,132280,291938
1696573710022648925,1696573710022951897,121175,262535
1696573710022960558,1696573710023234267,114540,243468
1696573710023240483,1696573710023527252,110489,249474
1696573710023533957,1696573710023836720,131512,258553
1696573710023844961,1696573710024126073,107206,244864
1696573710024134315,1696573710024405719,109652,240325
1696573710024412354,1696573710024709669,99734,250033
1696573710024717701,1696573710025056642,117823,306325
1696573710025062928,1696573710025331050,102667,225658
1696573710025340548,1696573710025616911,109093,251918
1696573710025624873,1696573710025934969,130673,286699
1696573710025941185,1696573710026189542,109022,226846
1696573710026195269,1696573710026473448,101130,235645
1696573710026482457,1696573710026744293,103575,234109
1696573710026750509,1696573710026994396,104064,221398
1696573710027000961,1696573710027282772,106648,237531
1696573710027299394,1696573710027563255,96382,239975
1696573710027569401,1696573710027869929,113632,274478
1696573710027875726,1696573710028126597,106508,228103
1696573710028132883,1696573710028437322,120547,254013
1696573710028446471,1696573710028774308,121524,303671
1696573710028781082,1696573710029084334,129625,278109
1696573710029090131,1696573710029333669,103505,219652
1696573710029340792,1696573710029645651,107276,240116
1696573710029655638,1696573710030038160,159937,342573
1696573710030046611,1696573710030307888,109232,235017
1696573710030319273,1696573710030564277,109302,216020
1696573710030570493,1696573710030866830,155467,269309
1696573710030873465,1696573710031146336,103854,224960
1696573710031154927,1696573710031409080,106368,230686
1696573710031417531,1696573710031674618,124528,235994
1696573710031679856,1696573710032004828,146737,296827
1696573710032011533,1696573710032303890,106927,250033
1696573710032313388,1696573710032618596,109582,243608
1696573710032627047,1696573710032916610,99384,245842
1696573710032924781,1696573710033187246,113143,234388
1696573710033193462,1696573710033425196,103994,212668
1696573710033431412,1696573710033719788,107556,235994
1696573710033726492,1696573710034057192,153093,284674
1696573710034065853,1696573710034409333,154839,286700
1696573710034416387,1696573710034738566,146318,279925
1696573710034747157,1696573710035011088,114261,238159
1696573710035020167,1696573710035257629,107626,215671
1696573710035263356,1696573710035536716,111258,232922
1696573710035545376,1696573710035802253,105460,235086
1696573710035807980,1696573710036047048,107835,217975
1696573710036052635,1696573710036351836,117893,273499
1696573710036358122,1696573710036599913,111188,217486
1696573710036606129,1696573710036824384,96661,197372
1696573710036830111,1696573710037059191,106788,208128
1696573710037065407,1696573710037306221,108394,218534
1696573710037312437,1696573710037606400,116914,273848
1696573710037612616,1696573710037978027,174465,313239
1696573710037986617,1696573710038361247,162661,344109
1696573710038367952,1696573710038982767,131721,583317
1696573710038989891,1696573710039320521,126344,299411
1696573710039327156,1696573710039634459,116915,282439
1696573710039641024,1696573710039950492,119848,289772
1696573710039957127,1696573710040229648,107905,248635
1696573710040235795,1696573710040510481,121664,249963
1696573710040516837,1696573710040753809,103575,215531
1696573710040760025,1696573710040992598,104833,210712
1696573710040999861,1696573710041304580,120896,283906
1696573710041310796,1696573710041552657,109651,215601
1696573710041558454,1696573710041817007,117962,237670
1696573710041823153,1696573710042067738,111118,223004
1696573710042073884,1696573710042370152,112585,248217
1696573710042379790,1696573710042679271,107416,258973
1696573710042688350,1696573710042937405,102178,226147
1696573710042942574,1696573710043232975,109791,245423
1696573710043241146,1696573710043535598,130534,265119
1696573710043541185,1696573710043800717,108184,230617
1696573710043807352,1696573710044081619,98686,233341
1696573710044090000,1696573710044379144,106368,247239
1696573710044387735,1696573710044687844,107416,263861
1696573710044695876,1696573710044947864,110210,228521
1696573710044953940,1696573710045189027,101899,214064
1696573710045195243,1696573710045428514,103156,211200
1696573710045435149,1696573710045734839,108185,253386
1696573710045743359,1696573710046080624,171810,308281
1696573710046086910,1696573710046438981,170832,325112
1696573710046445546,1696573710046767446,163429,297455
1696573710046773592,1696573710047071676,156026,272452
1696573710047077542,1696573710047446864,171461,345506
1696573710047453569,1696573710047779520,161753,303671
1696573710047785736,1696573710048090524,115867,256668
1696573710048099604,1696573710048391402,105740,249195
1696573710048399922,1696573710048726641,169924,297106
1696573710048732857,1696573710049017671,155537,262464
1696573710049023887,1696573710049306745,150718,258135
1696573710049313520,1696573710049607483,113423,246331
1696573710049615933,1696573710049981624,155747,320992
1696573710049990773,1696573710050371479,212388,353049
1696573710050378184,1696573710050728160,162242,303112
1696573710050736681,1696573710051099647,155676,339151
1696573710051105374,1696573710051413445,139892,283766
1696573710051418753,1696573710051712716,132629,267563
1696573710051726056,1696573710051993968,122153,243886
1696573710052000114,1696573710052311677,118801,253315
1696573710052322712,1696573710052636790,128089,271265
1696573710052645450,1696573710052916854,119219,248426
1696573710052923489,1696573710053189306,123620,238160
1696573710053196011,1696573710053486482,111048,247169
1696573710053495003,1696573710053805868,130673,278389
1696573710053812433,1696573710054068611,108673,231874
1696573710054074757,1696573710054358873,112445,240185
1696573710054367394,1696573710054687757,107696,271824
1696573710054695998,1696573710054955948,107625,236553
1696573710054963142,1696573710055203956,103435,219023
1696573710055210241,1696573710055521665,115727,289982
1696573710055527043,1696573710055823380,115378,269729
1696573710055829666,1696573710056175033,124038,319036
1696573710056181109,1696573710056483732,113981,277551
1696573710056489948,1696573710056783143,126274,264979
1696573710056798787,1696573710057113633,115937,289563
1696573710057119849,1696573710057373653,107417,232432
1696573710057382802,1696573710057621800,102108,216020
1696573710057626968,1696573710057957948,125296,308490
1696573710057964094,1696573710058205396,102597,217627
1696573710058210704,1696573710058632547,269240,389786
1696573710058638763,1696573710058980498,120128,316033
1696573710058987202,1696573710059715650,465214,667406
1696573710059727104,1696573710060098032,124248,338453
1696573710060104318,1696573710060411272,118102,281461
1696573710060417907,1696573710060658441,108254,219582
1696573710060664587,1696573710060915597,107207,228661
1696573710060921394,1696573710061243713,118242,299760
1696573710061249929,1696573710061591943,139124,294452
1696573710061601511,1696573710061962243,124598,335309
1696573710061968319,1696573710062301114,123550,310236
1696573710062306911,1696573710062567420,106928,238089
1696573710062576569,1696573710062814449,104413,217696
1696573710062819757,1696573710063052609,108603,209734
1696573710063057707,1696573710063309905,108743,230757
1696573710063315982,1696573710063592205,108883,254293
1696573710063598770,1696573710063908238,122083,286211
1696573710063914454,1696573710064221826,119639,280693
1696573710064228112,1696573710064580183,142127,304300
1696573710064588285,1696573710064910534,125924,281531
1696573710064919404,1696573710065214834,129765,269798
1696573710065241583,1696573710065516968,122153,251918
1696573710065523184,1696573710065805553,138356,261347
1696573710065812188,1696573710066106989,117264,252896
1696573710066115650,1696573710066417295,120476,253944
1696573710066425397,1696573710066694566,113353,245283
1696573710066702179,1696573710066960663,107556,234179
1696573710066966879,1696573710067213629,102877,223703
1696573710067220194,1696573710067525890,118451,263163
1696573710067534411,1696573710067874120,115448,312611
1696573710067879917,1696573710068199093,120406,295709
1696573710068205239,1696573710068448218,102877,218325
1696573710068454992,1696573710068691197,106649,212179
1696573710068697273,1696573710068932499,106648,213435
1696573710068939274,1696573710069223599,108394,239416
1696573710069235472,1696573710069507155,103435,245074
1696573710069513371,1696573710069814388,106299,256179
1696573710069822909,1696573710070104370,117753,256667
1696573710070110097,1696573710070354333,106508,219861
1696573710070359641,1696573710070624131,101410,216928
1696573710070632861,1696573710070972710,136470,314846
1696573710070979415,1696573710071250750,126343,240953
1696573710071257315,1696573710071507627,107765,226077
1696573710071513773,1696573710071793837,97219,233759
1696573710071801380,1696573710072078651,111188,247309
1696573710072085775,1696573710072355783,101968,230896
1696573710072365840,1696573710072647092,104414,243048
1696573710072655123,1696573710072943779,104762,243747
1696573710072951810,1696573710073272383,123271,296827
1696573710073278599,1696573710073558594,116566,251429
1696573710073565298,1696573710073902633,134864,291309
1696573710073911992,1696573710074322171,192274,371627
1696573710074330762,1696573710074607055,108045,250521
1696573710074613131,1696573710074923647,120895,286001
1696573710074930631,1696573710075237096,119290,262325
1696573710075246175,1696573710075502843,105390,234178
1696573710075509478,1696573710075849396,127321,311773
1696573710075856031,1696573710076156560,105042,254293
1696573710076165220,1696573710076439488,111677,247937
1696573710076445634,1696573710076682885,106928,218045
1696573710076688962,1696573710076970283,102387,225519
1696573710076979223,1696573710077280799,106508,247309
1696573710077288482,1696573710077569175,108255,253315
1696573710077575460,1696573710077827588,119220,225449
1696573710077832827,1696573710078139291,114959,277551
1696573710078145507,1696573710078460353,106927,250871
1696573710078469502,1696573710078800481,111327,302414
1696573710078806278,1696573710079047022,101410,216369
1696573710079055054,1696573710079335188,106927,230966
1696573710079342242,1696573710079623773,104483,243887
1696573710079631805,1696573710079920879,105740,246820
1696573710079928492,1696573710080207858,103505,241791
1696573710080215331,1696573710080494348,105740,236833
1696573710080501821,1696573710080752413,101619,226845
1696573710080763727,1696573710081006985,110070,220839
1696573710081013480,1696573710081241932,103505,209455
1696573710081248148,1696573710081480092,107067,209385
1696573710081486238,1696573710081738645,107626,222864
1696573710081744721,1696573710081990075,110490,220001
1696573710081996291,1696573710082334463,133537,314636
1696573710082340749,1696573710082589245,106438,224960
1696573710082594972,1696573710082881462,109791,263792
1696573710082887678,1696573710083197426,135842,282649
1696573710083205178,1696573710083517090,110978,282299
1696573710083523376,1696573710083821530,124039,268052
1696573710083827676,1696573710084131137,113074,278178
1696573710084138331,1696573710084446472,122572,287398
1696573710084452758,1696573710084752168,120127,275525
1696573710084757337,1696573710085068830,118800,277271
1696573710085075116,1696573710085410146,136750,288375
1696573710085419295,1696573710085765430,132210,323855
1696573710085771087,1696573710086070497,137309,275455
1696573710086076643,1696573710086411394,135353,310376
1696573710086417051,1696573710086700957,129417,258553
1696573710086707522,1696573710086954761,110140,222864
1696573710086963701,1696573710087202769,101200,217626
1696573710087209054,1696573710087444909,105181,208617
1696573710087451055,1696573710087682440,103365,208617
1696573710087688796,1696573710087922556,104622,213156
1696573710087928213,1696573710088151496,99734,204496
1696573710088157642,1696573710088386653,103924,208966
